Year,Compant,Job Title,Annual Salary,Location,Years of Experience,Gender,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College,Education
2020,PwC,Business Analyst,115000,"Los Angeles, CA",5,Female,1,0,0,0,0,Master's Degree
2020,Fractal Analytics,Data Scientist,85000,"Bangalore, KA, India",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,156000,"Seattle, WA",2,Male,0,0,1,0,0,PhD
2020,PwC,Business Analyst,25000,"Moscow, MC, Russia",8,Female,1,0,0,0,0,Master's Degree
2020,SAP,Business Analyst,41000,"Toronto, ON, Canada",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Myntra,Data Scientist,60000,"Bengaluru, KA, India",5,Male,0,0,0,0,0,NA
2020,Google,Data Scientist,274000,"Irvine, CA",20,Male,0,0,1,0,0,PhD
2020,Google,Business Analyst,200000,"Mountain View, CA",8,Female,0,0,0,0,0,NA
2020,Procore,Business Analyst,105000,"Austin, TX",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Capital One,Data Scientist,100000,"Toronto, ON, Canada",4,Male,0,1,0,0,0,Bachelor's Degree
2020,IBM,Data Scientist,110000,"New York, NY",0,Female,1,0,0,0,0,Master's Degree
2020,Booz Allen Hamilton,Data Scientist,90000,"Fairfax, VA",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Swiss Re,Data Scientist,110000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,500000,"London, EN, United Kingdom",10,Male,0,0,1,0,0,PhD
2020,Lyft,Data Scientist,200000,"San Francisco, CA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Humana,Data Scientist,146000,"Boston, MA",2,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,144000,"Armonk, NY",2,Male,1,0,0,0,0,Master's Degree
2020,Capital one,Business Analyst,115000,"Richmond, VA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,220000,"Menlo Park, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Apple,Business Analyst,82000,"Austin, TX",15,Male,0,0,0,0,0,NA
2020,Intuit,Data Scientist,198000,"Mountain View, CA",6,Male,1,0,0,0,0,Master's Degree
2020,Citi,Business Analyst,15000,"Warsaw, MZ, Poland",0,Male,0,1,0,0,0,Bachelor's Degree
2020,SAP,Data Scientist,95000,"Newtown Square, PA",5,Male,1,0,0,0,0,Master's Degree
2020,amgen,Business Analyst,123000,"Thousand Oaks, CA",12,Female,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,345000,"Zurich, ZH, Switzerland",11,Male,0,0,1,0,0,PhD
2020,Experian,Data Scientist,90000,"Indianapolis, IN",2,Female,1,0,0,0,0,Master's Degree
2020,Globant,Business Analyst,17000,"Buenos Aires, DF, Argentina",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,225000,"Seattle, WA",1,Male,1,0,0,0,0,Master's Degree
2020,Wayfair,Data Scientist,150000,"Boston, MA",1,Female,0,0,1,0,0,PhD
2020,Accenture,Business Analyst,120000,"Portland, OR",13,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,122000,"Tel Aviv, TA, Israel",4,Female,1,0,0,0,0,Master's Degree
2020,Google,Business Analyst,157000,"Tokyo, TY, Japan",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Ticketmaster,Data Scientist,152000,"Los Angeles, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Citi,Business Analyst,105000,"Tampa, FL",5,Male,1,0,0,0,0,Master's Degree
2020,IBM,Business Analyst,130000,"New York, NY",10,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,236000,"San Francisco, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Ernst & Young,Data Scientist,100000,"San Jose, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Accenture,Business Analyst,85000,"San Jose, CA",1,Female,0,0,0,0,0,NA
2020,Amazon,Data Scientist,250000,"Seattle, WA",8,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,168000,"Redmond, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Business Analyst,98000,"Seattle, WA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,84000,"London, EN, United Kingdom",4,Female,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,227000,"Redmond, WA",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Deloitte,Data Scientist,122000,"Chicago, IL",5,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,194000,"Bellevue, WA",5,Male,0,0,1,0,0,PhD
2020,Gap,Business Analyst,165000,"San Francisco, CA",13,Male,0,1,0,0,0,Bachelor's Degree
2020,Lockheed Martin,Data Scientist,103000,"Shelton, CT",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Spotify,Data Scientist,188000,"New York, NY",6,Female,1,0,0,0,0,Master's Degree
2020,PayPal,Business Analyst,175000,"San Jose, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,228000,"Sunnyvale, CA",0,Male,0,0,1,0,0,PhD
2020,McKinsey,Business Analyst,130000,"Chicago, IL",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Societe Generale,Data Scientist,26000,"Bengaluru, KA, India",1,Other,0,1,0,0,0,Bachelor's Degree
2020,UBS,Business Analyst,145000,"Zurich, ZH, Switzerland",13,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,143000,"Seattle, WA",3,Female,0,0,0,0,0,NA
2020,Roche,Data Scientist,193000,"Santa Clara, CA",5,Female,0,0,1,0,0,PhD
2020,Indeed,Data Scientist,138000,"Austin, TX",4,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Business Analyst,110000,"San Francisco, CA",1,Male,0,0,0,0,0,NA
2020,Accenture,Data Scientist,160000,"Washington, DC",12,Male,1,0,0,0,0,Master's Degree
2020,Adobe,Data Scientist,210000,"San Francisco, CA",4,Female,0,1,0,0,0,Bachelor's Degree
2020,The Home Depot,Data Scientist,160000,"Atlanta, GA",4,Male,0,0,1,0,0,PhD
2020,Hulu,Data Scientist,222000,"Seattle, WA",10,Male,0,0,1,0,0,PhD
2020,C3.ai,Data Scientist,175000,"Redwood City, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,40000,"Toronto, ON, Canada",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Capgemini,Data Scientist,10000,"Mumbai, MH, India",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Goldman Sachs,Business Analyst,135000,"New York, NY",3,Female,0,0,0,0,0,NA
2020,Asana,Data Scientist,192000,"San Francisco, CA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Google,Data Scientist,208000,"Sunnyvale, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Verizon,Business Analyst,128000,"New York Mills, NY",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Deloitte,Business Analyst,77000,"San Francisco, CA",0,Female,0,1,0,0,0,Bachelor's Degree
2020,IBM,Data Scientist,140000,"San Jose, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Endava,Business Analyst,25000,"Chisinau, CE, Moldova",6,Female,1,0,0,0,0,Master's Degree
2020,Lyft,Data Scientist,200000,"San Francisco, CA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,144000,"Washington, DC",3,Male,1,0,0,0,0,Master's Degree
2020,DocuSign,Business Analyst,183000,"San Francisco, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,257000,"Seattle, WA",15,Male,0,1,0,0,0,Bachelor's Degree
2020,Nvidia,Data Scientist,354000,"Santa Clara, CA",7,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,195000,"San Francisco, CA",1,Male,0,0,1,0,0,PhD
2020,Afterpay,Business Analyst,150000,"New York, NY",7,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,153000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,100000,"Sacramento, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Capital One,Business Analyst,99000,"Washington, DC",0,Male,0,1,0,0,0,Bachelor's Degree
2020,SquareSpace,Data Scientist,178000,"New York, NY",6,Male,0,1,0,0,0,Bachelor's Degree
2020,JPMorgan Chase,Business Analyst,120000,"Dallas, TX",8,Male,0,1,0,0,0,Bachelor's Degree
2020,Slalom,Data Scientist,165000,"Dallas, TX",9,Male,0,1,0,0,0,Bachelor's Degree
2020,Oracle,Business Analyst,129000,"Redwood City, CA",10,Female,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,76000,"Washington, DC",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Cognizant,Business Analyst,72000,"Mason, OH",13,Male,0,1,0,0,0,Bachelor's Degree
2020,IBM,Data Scientist,105000,"Columbus, OH",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Tesla,Data Scientist,205000,"Palo Alto, CA",3,Male,0,0,1,0,0,PhD
2020,Amazon,Business Analyst,135000,"Palo Alto, CA",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Synchrony,Data Scientist,240000,"Stamford, CT",15,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,167000,"Menlo Park, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,VMware,Business Analyst,126000,"Seattle, WA",8,Female,0,1,0,0,0,Bachelor's Degree
2020,Airbnb,Business Analyst,125000,"Portland, OR",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Uber,Business Analyst,34000,"Gurgaon, HR, India",4,Male,0,0,0,0,0,NA
2020,CBRE,Business Analyst,80000,"San Jose, CA",10,Male,0,0,0,0,1,Some College
2020,Spotify,Data Scientist,245000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2020,Toyota USA,Business Analyst,84000,"Plano, TX",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,228000,"Menlo Park, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,178000,"Seattle, WA",8,Male,1,0,0,0,0,Master's Degree
2020,Bny Mellon,Data Scientist,100000,"New York, NY",1,Female,1,0,0,0,0,Master's Degree
2020,IBM,Business Analyst,170000,"New York, NY",14,Female,1,0,0,0,0,Master's Degree
2020,3M,Business Analyst,91000,"Singapore, SG, Singapore",4,Male,0,1,0,0,0,Bachelor's Degree
2020,IQVIA,Data Scientist,135000,"Bridgewater, NJ",5,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,330000,"Cupertino, CA",8,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,171000,"Redmond, WA",3,Female,0,0,0,0,0,NA
2020,Wish,Data Scientist,212000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Capital One,Business Analyst,145000,"Plano, TX",3,Male,0,1,0,0,0,Bachelor's Degree
2020,PwC,Data Scientist,69000,"Dallas, TX",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,407000,"Cupertino, CA",4,Male,0,0,1,0,0,PhD
2020,Airbnb,Data Scientist,210000,"San Francisco, CA",2,Female,1,0,0,0,0,Master's Degree
2020,EPAM,Business Analyst,24000,"Budapest, BU, Hungary",3,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,233000,"Menlo Park, CA",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Xandr,Data Scientist,120000,"Portland, OR",1,Male,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,110000,"West McLean, VA",0,Male,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,145000,"New City, NY",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Western Digital,Business Analyst,137000,"San Jose, CA",4,Female,1,0,0,0,0,Master's Degree
2020,Uber,Business Analyst,85000,"Amsterdam, NH, Netherlands",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Aetna,Data Scientist,260000,"New York, NY",10,Male,0,0,0,1,0,Highschool
2020,Google,Data Scientist,277000,"Mountain View, CA",9,Male,0,0,1,0,0,PhD
2021,Adobe,Data Scientist,250000,"San Jose, CA",5,Female,1,0,0,0,0,Master's Degree
2021,Wayfair,Business Analyst,97000,"Boston, MA",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,185000,"Tel Aviv, TA, Israel",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,631000,"New York, NY",11,Male,1,0,0,0,0,Master's Degree
2021,Netflix,Data Scientist,605000,"Los Gatos, CA",5,Male,0,0,1,0,0,PhD
2020,virtusa,Business Analyst,110000,"Providence, RI",7,Female,0,1,0,0,0,Bachelor's Degree
2020,Deloitte,Data Scientist,93000,"Washington, DC",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Tata Consultancy Services,Business Analyst,78000,"Irvine, CA",9,Male,0,1,0,0,0,Bachelor's Degree
2020,UBS,Business Analyst,158000,"Jersey City, NJ",13,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,700000,"Menlo Park, CA",16,Male,1,0,0,0,0,Master's Degree
2021,Astrazeneca,Business Analyst,173000,"Gaithersburg, MD",11,Male,1,0,0,0,0,Master's Degree
2021,ResMed,Data Scientist,152000,"San Diego, CA",4,Female,0,0,1,0,0,PhD
2021,Nike,Data Scientist,146000,"Beaverton, OR",3,Male,1,0,0,0,0,Master's Degree
2021,Apple,Data Scientist,227000,"Cupertino, CA",8,Female,1,0,0,0,0,Master's Degree
2020,Airbnb,Business Analyst,200000,"Portland, OR",6,Female,1,0,0,0,0,Master's Degree
2021,Capital One,Data Scientist,133000,"Fairfax, VA",4,Female,0,0,0,0,0,NA
2021,Yelp,Data Scientist,166000,"London, EN, United Kingdom",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Nordstrom,Business Analyst,105000,"Seattle, WA",8,Female,1,0,0,0,0,Master's Degree
2020,T-Mobile,Data Scientist,195000,"Seattle, WA",4,Male,0,0,1,0,0,PhD
2020,Lam Research,Business Analyst,94000,"Livermore, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Ciklum,Business Analyst,42000,"Kiev, KC, Ukraine",7,Male,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,100000,"St. Louis, MO",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Danaher,Business Analyst,73000,"Indianapolis, IN",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Cisco,Business Analyst,87000,"San Jose, CA",0,Female,0,1,0,0,0,Bachelor's Degree
2020,Intuit,Data Scientist,168000,"San Diego, CA",1,Male,1,0,0,0,0,Master's Degree
2021,Citi,Business Analyst,61000,"Buffalo, NY",2,Male,0,1,0,0,0,Bachelor's Degree
2021,DAZN Group,Data Scientist,61000,"Amsterdam, NH, Netherlands",3,Male,1,0,0,0,0,Master's Degree
2021,IQVIA,Data Scientist,21000,"Bengaluru, KA, India",5,Male,0,1,0,0,0,Bachelor's Degree
2021,LinkedIn,Business Analyst,258000,"San Francisco, CA",10,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,72000,"Munich, BY, Germany",6,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Data Scientist,140000,"San Diego, CA",4,Male,0,0,0,0,0,NA
2020,GoDaddy,Data Scientist,150000,"Arizona City, AZ",5,Male,1,0,0,0,0,Master's Degree
2020,Morgan Stanley,Data Scientist,123000,"New York, NY",2,Female,1,0,0,0,0,Master's Degree
2021,Citi,Business Analyst,84000,"Toronto, ON, Canada",13,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,265000,"Menlo Park, CA",11,Male,0,0,1,0,0,PhD
